WHEN_TIMESTAMP,ACTIONS_CRM_CONTACTS,ACTIONS_CRM_COMPANIES,ACTIONS_CRM_DEALS,ACTIONS_EMAIL,USERS_CRM_CONTACTS,USERS_CRM_COMPANIES,USERS_CRM_DEALS,USERS_EMAIL,id
2019-07-01 00:00:00.000,0,0,0,0,0,0,0,0,738
2019-10-21 00:00:00.000,3,0,0,0,1,0,0,0,1571
2019-09-09 00:00:00.000,0,0,0,0,0,0,0,0,3842
2019-03-18 00:00:00.000,0,0,0,0,0,0,0,0,4824
2020-01-27 00:00:00.000,0,0,0,0,0,0,0,0,1789
2019-11-11 00:00:00.000,17,0,0,0,1,0,0,0,1080
2020-01-06 00:00:00.000,2,0,0,0,2,0,0,0,197
2020-03-16 00:00:00.000,0,0,0,0,0,0,0,0,192
2019-11-18 00:00:00.000,0,0,0,0,0,0,0,0,4513
2019-12-16 00:00:00.000,13,0,0,0,2,0,0,0,42
2020-05-04 00:00:00.000,58,0,0,0,5,0,0,0,1902
2020-07-20 00:00:00.000,26,28,52,0,3,3,4,0,103
2019-09-09 00:00:00.000,82,28,5,2,1,1,1,1,4916
2020-06-15 00:00:00.000,0,0,0,0,0,0,0,0,3142
2019-03-25 00:00:00.000,0,0,0,0,0,0,0,0,1882
2020-04-20 00:00:00.000,0,0,0,0,0,0,0,0,1893
2020-05-25 00:00:00.000,221,41,57,0,2,1,2,0,2166
2019-03-25 00:00:00.000,0,0,0,0,0,0,0,0,3489
2020-02-10 00:00:00.000,0,0,13,0,0,0,1,0,2596
2020-07-06 00:00:00.000,64,4,7,0,2,1,2,0,53
2019-06-10 00:00:00.000,0,0,0,0,0,0,0,0,1241
2020-06-15 00:00:00.000,203,0,2,23,10,0,1,8,199
2020-02-24 00:00:00.000,1133,202,220,8,15,9,13,2,68
2020-01-20 00:00:00.000,0,0,0,0,0,0,0,0,1113
2019-11-11 00:00:00.000,10,0,0,0,1,0,0,0,42
2020-04-20 00:00:00.000,6,3,21,0,2,2,5,0,2117
2019-12-30 00:00:00.000,5,0,16,0,4,0,2,0,148
2019-09-30 00:00:00.000,30,30,68,0,5,4,5,0,103
2019-04-29 00:00:00.000,4,0,0,0,1,0,0,0,1216
2019-02-11 00:00:00.000,8,0,4,0,1,0,1,0,4495
2019-05-27 00:00:00.000,0,0,0,0,0,0,0,0,3182
2019-05-13 00:00:00.000,0,0,0,0,0,0,0,0,4005
2020-01-13 00:00:00.000,181,324,55,0,6,5,7,0,124
2020-05-18 00:00:00.000,0,0,0,0,0,0,0,0,162
2019-05-27 00:00:00.000,7,0,8,0,1,0,2,0,25
2019-04-01 00:00:00.000,0,0,0,0,0,0,0,0,3530
2019-08-12 00:00:00.000,0,0,0,0,0,0,0,0,772
2020-02-03 00:00:00.000,0,0,0,0,0,0,0,0,2659
2019-09-09 00:00:00.000,1,0,0,0,1,0,0,0,3161
2020-05-04 00:00:00.000,7,0,0,0,2,0,0,0,99
2020-05-11 00:00:00.000,0,0,0,0,0,0,0,0,4867
2019-06-03 00:00:00.000,1,0,0,0,1,0,0,0,3289
2019-08-26 00:00:00.000,0,0,0,0,0,0,0,0,1400
2020-01-20 00:00:00.000,0,0,0,0,0,0,0,0,4610
2020-04-06 00:00:00.000,79,1,41,0,4,1,2,0,2911
2019-10-07 00:00:00.000,22,5,1,0,3,2,1,0,107
2020-02-10 00:00:00.000,139,48,57,4,4,4,4,1,71
2019-12-09 00:00:00.000,114,26,7,0,4,2,1,0,5001
2020-05-25 00:00:00.000,0,0,0,0,0,0,0,0,3438
2020-05-18 00:00:00.000,0,0,0,0,0,0,0,0,933
2020-04-27 00:00:00.000,68,42,1,0,3,2,1,0,8
2020-04-13 00:00:00.000,47,0,0,0,1,0,0,0,3366
2019-07-15 00:00:00.000,137,1,11,1,5,1,3,1,2813
2020-04-20 00:00:00.000,0,0,0,0,0,0,0,0,4621
2020-02-10 00:00:00.000,0,0,0,0,0,0,0,0,1319
2019-02-04 00:00:00.000,7221,0,9,0,11,0,6,0,39
2019-11-04 00:00:00.000,37,4,16,3,4,2,2,1,193
2019-10-07 00:00:00.000,182,0,0,0,3,0,0,0,1436
2020-03-30 00:00:00.000,0,0,0,0,0,0,0,0,90
2020-04-27 00:00:00.000,0,0,0,0,0,0,0,0,3341
2019-12-23 00:00:00.000,2,3,7,0,1,1,2,0,4209
2019-11-25 00:00:00.000,60,0,0,0,1,0,0,0,32
2020-02-10 00:00:00.000,0,0,0,0,0,0,0,0,3649
2019-05-27 00:00:00.000,0,0,0,0,0,0,0,0,2779
2020-07-13 00:00:00.000,0,1,0,0,0,1,0,0,2844
2019-05-27 00:00:00.000,0,0,0,0,0,0,0,0,4651
2019-09-23 00:00:00.000,1,0,0,0,1,0,0,0,2928
2020-06-01 00:00:00.000,14,0,16,0,2,0,2,0,35
2019-11-11 00:00:00.000,0,0,0,0,0,0,0,0,144
2020-06-08 00:00:00.000,0,0,0,0,0,0,0,0,3523
2019-01-28 00:00:00.000,27,8,17,0,2,1,3,0,2691
2019-12-02 00:00:00.000,0,0,0,0,0,0,0,0,162
2020-04-13 00:00:00.000,2,3,16,0,2,2,4,0,3608
2020-06-15 00:00:00.000,71,1,274,32,3,1,3,3,182
2019-05-06 00:00:00.000,1,0,0,0,1,0,0,0,1910
2020-02-17 00:00:00.000,32,0,4,0,5,0,2,0,2911
2020-04-13 00:00:00.000,122,1,0,0,2,1,0,0,4138
2019-11-18 00:00:00.000,1,0,0,0,1,0,0,0,20
2020-02-10 00:00:00.000,5,0,0,0,1,0,0,0,119
2019-10-21 00:00:00.000,0,0,0,0,0,0,0,0,918
2019-09-30 00:00:00.000,24,0,0,3,3,0,0,1,123
2020-05-04 00:00:00.000,0,0,0,0,0,0,0,0,1967
2019-09-09 00:00:00.000,33,14,19,0,4,4,2,0,191
2020-05-04 00:00:00.000,24,6,0,0,1,1,0,0,4739
2019-11-18 00:00:00.000,2,0,0,0,2,0,0,0,2225
2019-11-18 00:00:00.000,0,0,2,0,0,0,1,0,586
2020-01-06 00:00:00.000,1,2,13,0,1,1,2,0,2338
2019-06-24 00:00:00.000,16,37,0,0,2,2,0,0,80
2020-07-13 00:00:00.000,0,0,0,0,0,0,0,0,456
2019-11-18 00:00:00.000,1,0,0,0,1,0,0,0,1823
2019-06-10 00:00:00.000,8,0,41,0,1,0,1,0,43
2019-08-19 00:00:00.000,0,0,0,0,0,0,0,0,4824
2020-06-15 00:00:00.000,13,5,19,0,2,3,4,0,194
2020-04-27 00:00:00.000,0,5,0,0,0,1,0,0,2395
2020-02-03 00:00:00.000,0,0,0,0,0,0,0,0,414
2019-10-21 00:00:00.000,5,17,0,0,2,1,0,0,2871
2020-02-24 00:00:00.000,7,0,0,0,1,0,0,0,2683
2019-12-16 00:00:00.000,0,0,0,0,0,0,0,0,2166
2020-07-13 00:00:00.000,10,0,0,0,4,0,0,0,72
2019-12-30 00:00:00.000,0,0,0,0,0,0,0,0,3807
2019-11-18 00:00:00.000,0,0,0,0,0,0,0,0,1228
2019-06-17 00:00:00.000,3,1,16,0,2,1,2,0,195
2019-06-24 00:00:00.000,0,0,0,0,0,0,0,0,3743
2019-03-18 00:00:00.000,0,0,0,0,0,0,0,0,1196
2019-04-22 00:00:00.000,11,1,0,0,2,1,0,0,1640
2019-07-29 00:00:00.000,0,0,7,0,0,0,1,0,3903
2020-04-13 00:00:00.000,0,0,0,0,0,0,0,0,535
2019-11-11 00:00:00.000,0,0,0,0,0,0,0,0,3717
2019-12-30 00:00:00.000,0,0,0,0,0,0,0,0,462
2020-04-06 00:00:00.000,7,0,0,0,1,0,0,0,3075
2019-04-22 00:00:00.000,96,0,0,0,2,0,0,0,4228
2020-03-30 00:00:00.000,44,0,0,6,4,0,0,1,123
2020-05-25 00:00:00.000,6,0,14,0,3,0,3,0,204
2019-01-28 00:00:00.000,3,0,0,0,1,0,0,0,1892
2020-01-13 00:00:00.000,7,0,0,4,2,0,0,1,727
2020-02-03 00:00:00.000,93,8,0,9,2,1,0,1,46
2020-06-01 00:00:00.000,21,0,0,30,4,0,0,3,131
2019-11-04 00:00:00.000,24,2,62,3,3,1,4,1,61
2019-02-04 00:00:00.000,78,6,218,2,8,3,9,1,55
2019-09-23 00:00:00.000,717,19,656,5,18,6,10,3,170
2020-07-06 00:00:00.000,4,0,2,0,1,0,1,0,151
2020-04-06 00:00:00.000,0,0,0,0,0,0,0,0,2364
2020-04-27 00:00:00.000,7,24,9,0,1,2,2,0,219
2020-02-10 00:00:00.000,0,0,0,0,0,0,0,0,3807
2020-01-06 00:00:00.000,1,3,0,0,1,1,0,0,1199
2020-06-22 00:00:00.000,6,2,0,0,1,1,0,0,3585
2019-09-30 00:00:00.000,0,0,0,0,0,0,0,0,727
2019-07-01 00:00:00.000,1,1,1,0,1,1,1,0,1918
2020-05-25 00:00:00.000,1,1,0,0,1,1,0,0,78
2020-05-25 00:00:00.000,0,0,0,0,0,0,0,0,196
2020-02-17 00:00:00.000,0,2,0,0,0,1,0,0,156
2020-06-01 00:00:00.000,0,0,0,0,0,0,0,0,1550
2020-03-02 00:00:00.000,2,4,0,0,1,1,0,0,2197
2020-02-10 00:00:00.000,0,0,0,0,0,0,0,0,2523
2019-02-18 00:00:00.000,26,0,6,0,1,0,1,0,2911
2020-05-25 00:00:00.000,2,1,1,0,1,1,1,0,4058
2019-04-08 00:00:00.000,47,0,0,0,1,0,0,0,474
2020-04-27 00:00:00.000,0,0,0,0,0,0,0,0,1789
2020-01-27 00:00:00.000,21,0,0,0,1,0,0,0,3075
2019-10-14 00:00:00.000,224,88,119,1,7,7,8,1,69
2019-06-24 00:00:00.000,79,20,130,0,6,3,7,0,124
2020-02-24 00:00:00.000,1,0,0,0,1,0,0,0,2225
2019-03-25 00:00:00.000,4,0,0,0,1,0,0,0,1428
2020-05-18 00:00:00.000,18,1,0,1,1,1,0,1,662
2019-10-07 00:00:00.000,0,0,0,0,0,0,0,0,3862
2019-03-25 00:00:00.000,0,0,0,0,0,0,0,0,4332
2020-03-02 00:00:00.000,2,0,0,0,1,0,0,0,1347
2020-05-04 00:00:00.000,0,0,0,0,0,0,0,0,214
2020-07-20 00:00:00.000,0,0,0,0,0,0,0,0,2141
2020-02-17 00:00:00.000,169,0,1,0,3,0,1,0,1436
2019-09-16 00:00:00.000,1,1,1,0,1,1,1,0,4522
2020-01-20 00:00:00.000,29,0,1,12,3,0,1,1,120
2019-02-25 00:00:00.000,0,0,0,0,0,0,0,0,3545
2020-02-17 00:00:00.000,0,0,2,0,0,0,1,0,22
2020-01-06 00:00:00.000,0,0,0,0,0,0,0,0,4262
2019-05-06 00:00:00.000,0,0,0,0,0,0,0,0,4609
2019-07-22 00:00:00.000,0,0,0,0,0,0,0,0,4386
2019-09-02 00:00:00.000,0,0,0,0,0,0,0,0,70
2019-03-04 00:00:00.000,0,0,0,0,0,0,0,0,3950
2019-08-05 00:00:00.000,0,0,0,0,0,0,0,0,1933
2020-05-11 00:00:00.000,0,0,0,0,0,0,0,0,163
2019-03-04 00:00:00.000,0,0,0,0,0,0,0,0,2064
2019-08-12 00:00:00.000,2,0,0,0,1,0,0,0,4174
2019-07-22 00:00:00.000,206,183,78,0,17,13,9,0,85
2019-03-04 00:00:00.000,1167,691,179,10,38,43,20,5,85
2019-04-22 00:00:00.000,0,0,0,0,0,0,0,0,1789
2020-06-15 00:00:00.000,0,0,10,0,0,0,1,0,687
2019-10-28 00:00:00.000,5,0,7,0,1,0,1,0,2911
2020-07-06 00:00:00.000,0,0,0,0,0,0,0,0,1099
2019-09-09 00:00:00.000,0,0,0,0,0,0,0,0,3025
2020-01-27 00:00:00.000,0,0,0,0,0,0,0,0,1897
2020-06-29 00:00:00.000,0,0,0,0,0,0,0,0,154
2020-04-13 00:00:00.000,0,0,0,0,0,0,0,0,4972
2019-09-30 00:00:00.000,0,0,0,0,0,0,0,0,2437
2020-06-15 00:00:00.000,1,0,0,0,1,0,0,0,472
2019-08-05 00:00:00.000,0,0,0,0,0,0,0,0,3289
2020-01-20 00:00:00.000,60,23,13,0,1,1,1,0,2045
2019-12-16 00:00:00.000,3,0,0,0,1,0,0,0,142
2020-01-13 00:00:00.000,93,4,76,2,4,2,7,1,4436
2020-04-13 00:00:00.000,0,0,0,0,0,0,0,0,2660
2020-06-08 00:00:00.000,0,0,0,0,0,0,0,0,2348
2020-07-20 00:00:00.000,0,0,0,0,0,0,0,0,4136
2020-07-13 00:00:00.000,0,0,0,0,0,0,0,0,151
2020-01-20 00:00:00.000,134,0,32,0,4,0,3,0,4176
2020-02-24 00:00:00.000,8,21,11,0,2,2,3,0,30
2019-07-01 00:00:00.000,8,9,2,0,1,1,1,0,2906
2020-04-20 00:00:00.000,0,0,0,0,0,0,0,0,2156
2020-02-03 00:00:00.000,0,0,0,0,0,0,0,0,4932
2019-11-11 00:00:00.000,0,0,6,0,0,0,1,0,28
2019-09-09 00:00:00.000,16,18,58,0,2,3,3,0,2427
2020-07-27 00:00:00.000,0,1,0,0,0,1,0,0,2014
2019-01-28 00:00:00.000,42,118,19,0,2,3,2,0,4209
2019-12-30 00:00:00.000,0,0,7,0,0,0,1,0,125
2019-05-27 00:00:00.000,2,0,0,0,1,0,0,0,2751
2019-03-25 00:00:00.000,7,0,0,0,1,0,0,0,3350
2020-01-06 00:00:00.000,0,0,0,0,0,0,0,0,1289
2020-02-24 00:00:00.000,2,0,0,0,1,0,0,0,2254
2019-12-02 00:00:00.000,4,0,2,0,1,0,1,0,2392
2020-07-27 00:00:00.000,0,0,0,0,0,0,0,0,2699
2019-02-18 00:00:00.000,125,1,182,12,3,1,5,1,169
2020-05-18 00:00:00.000,0,0,0,0,0,0,0,0,4022
2019-11-04 00:00:00.000,2,0,14,0,1,0,1,0,3334
2020-07-13 00:00:00.000,422,0,1,0,7,0,1,0,4
2020-02-10 00:00:00.000,0,0,0,0,0,0,0,0,5009
2019-06-10 00:00:00.000,48,0,4,0,2,0,2,0,2166
2019-08-05 00:00:00.000,0,0,0,0,0,0,0,0,5039
2019-12-02 00:00:00.000,0,2,2,0,0,1,1,0,3557
2020-02-10 00:00:00.000,0,0,0,0,0,0,0,0,1108
2019-05-20 00:00:00.000,0,0,0,0,0,0,0,0,122
2019-09-30 00:00:00.000,0,0,8,0,0,0,1,0,417
2020-05-18 00:00:00.000,0,0,0,0,0,0,0,0,3971
2019-10-07 00:00:00.000,111,22,0,0,1,1,0,0,4916
2020-02-24 00:00:00.000,2,0,8,5,1,0,1,1,113
2020-06-01 00:00:00.000,0,0,0,0,0,0,0,0,4440
2020-01-27 00:00:00.000,5,0,0,0,1,0,0,0,699
2019-03-04 00:00:00.000,3,0,0,0,1,0,0,0,469
2020-05-11 00:00:00.000,36,2,13,0,3,2,2,0,191
2019-12-02 00:00:00.000,0,0,0,0,0,0,0,0,4303
2019-09-30 00:00:00.000,0,0,0,0,0,0,0,0,4933
2019-07-08 00:00:00.000,0,0,0,0,0,0,0,0,1586
2019-12-16 00:00:00.000,21,42,0,0,2,2,0,0,1847
2020-05-11 00:00:00.000,0,6,68,0,0,2,3,0,70
2020-03-02 00:00:00.000,4,63,0,0,1,2,0,0,3488
2020-01-20 00:00:00.000,0,0,0,0,0,0,0,0,40
2020-05-18 00:00:00.000,0,0,0,0,0,0,0,0,1329
2020-02-10 00:00:00.000,1,0,0,0,1,0,0,0,2527
2019-07-22 00:00:00.000,0,0,0,0,0,0,0,0,3903
2020-02-17 00:00:00.000,0,0,0,0,0,0,0,0,4632
2019-04-08 00:00:00.000,0,0,0,0,0,0,0,0,3425
2019-11-18 00:00:00.000,7,0,0,0,3,0,0,0,151
2020-02-10 00:00:00.000,18,10,0,0,3,1,0,0,116
2019-07-15 00:00:00.000,0,0,0,0,0,0,0,0,3097
2020-02-17 00:00:00.000,0,0,0,0,0,0,0,0,2549
2020-05-25 00:00:00.000,0,0,0,0,0,0,0,0,98
2020-02-24 00:00:00.000,0,0,0,0,0,0,0,0,2880
2019-12-23 00:00:00.000,1,0,0,0,1,0,0,0,4470
2019-08-26 00:00:00.000,0,0,0,0,0,0,0,0,821
2019-06-03 00:00:00.000,0,0,0,0,0,0,0,0,4708
2019-11-11 00:00:00.000,903,236,345,3,16,12,13,2,118
2019-11-11 00:00:00.000,0,0,0,0,0,0,0,0,1794
2020-07-06 00:00:00.000,0,0,0,0,0,0,0,0,1245
2020-01-27 00:00:00.000,0,0,0,0,0,0,0,0,4947
2020-04-20 00:00:00.000,20,0,0,0,1,0,0,0,3908
2020-02-17 00:00:00.000,5,0,10,0,2,0,2,0,3967
2020-06-29 00:00:00.000,9,0,0,0,2,0,0,0,46
2019-10-07 00:00:00.000,208,0,10,0,3,0,2,0,616
2019-04-15 00:00:00.000,15,13,110,0,3,3,8,0,54
2019-09-23 00:00:00.000,1,0,0,0,1,0,0,0,924
2019-09-02 00:00:00.000,0,0,0,0,0,0,0,0,699
2020-02-03 00:00:00.000,3,1,0,0,1,1,0,0,122
2020-03-30 00:00:00.000,38,5,173,0,4,3,6,0,55
2019-02-18 00:00:00.000,0,0,0,0,0,0,0,0,2101
2020-04-13 00:00:00.000,10,0,5,42,1,0,1,1,110
2020-06-29 00:00:00.000,14,4,21,0,2,1,2,0,59
2020-04-20 00:00:00.000,0,0,0,0,0,0,0,0,4772
2019-07-01 00:00:00.000,10,7,0,0,1,1,0,0,139
2019-12-23 00:00:00.000,0,0,0,0,0,0,0,0,1357
2019-04-08 00:00:00.000,3,0,0,0,1,0,0,0,4161
2020-06-15 00:00:00.000,1,0,0,3,1,0,0,2,300
2020-01-20 00:00:00.000,1,0,0,0,1,0,0,0,21
2019-11-18 00:00:00.000,20,0,0,0,2,0,0,0,123
2020-04-06 00:00:00.000,17,0,6,0,3,0,2,0,4228
2019-12-30 00:00:00.000,2,0,1,0,2,0,1,0,107
2020-01-13 00:00:00.000,788,1212,109,0,10,12,9,0,13
2020-05-18 00:00:00.000,0,0,0,0,0,0,0,0,2195
2019-11-04 00:00:00.000,0,0,0,0,0,0,0,0,2225
2019-05-06 00:00:00.000,1,3,0,0,1,1,0,0,378
2020-06-29 00:00:00.000,0,0,0,0,0,0,0,0,2649
2019-03-04 00:00:00.000,0,0,0,0,0,0,0,0,1665
2019-09-16 00:00:00.000,232,545,151,1,17,17,12,1,167
2020-03-16 00:00:00.000,0,0,0,0,0,0,0,0,1116
2019-10-21 00:00:00.000,43,0,0,2,5,0,0,1,109
2020-06-22 00:00:00.000,210,0,0,0,6,0,0,0,157
2019-11-11 00:00:00.000,0,0,0,0,0,0,0,0,2074
2020-01-20 00:00:00.000,1,0,0,0,1,0,0,0,1067
2020-02-03 00:00:00.000,28,0,0,30,3,0,0,1,727
2019-02-25 00:00:00.000,0,0,0,0,0,0,0,0,2619
2019-08-26 00:00:00.000,0,0,0,0,0,0,0,0,1100
2020-06-29 00:00:00.000,90,0,0,0,3,0,0,0,72
2020-06-01 00:00:00.000,5,3,14,0,2,1,2,0,3386
2020-06-08 00:00:00.000,21,19,8,0,5,4,3,0,1
2020-06-29 00:00:00.000,0,0,0,0,0,0,0,0,1785
2020-03-16 00:00:00.000,3,0,0,0,2,0,0,0,3487
2020-06-08 00:00:00.000,52,114,8,0,2,2,1,0,2770
2019-10-14 00:00:00.000,17,21,4,0,2,2,1,0,4129
2020-05-18 00:00:00.000,0,0,0,0,0,0,0,0,163
2019-03-25 00:00:00.000,0,0,0,0,0,0,0,0,3068
2019-02-18 00:00:00.000,10,1,14,0,1,1,1,0,2281
2020-02-10 00:00:00.000,0,0,0,0,0,0,0,0,4933
2020-05-18 00:00:00.000,42,4,9,0,4,2,2,0,100
2019-07-29 00:00:00.000,509,285,71,18,3,3,3,1,2
2019-09-16 00:00:00.000,0,0,0,0,0,0,0,0,203
2019-01-28 00:00:00.000,5,2,0,0,1,1,0,0,372
2020-07-06 00:00:00.000,30,0,2,0,1,0,1,0,4176
2019-06-24 00:00:00.000,2,0,0,0,1,0,0,0,4986
2019-12-23 00:00:00.000,23,0,0,1,3,0,0,1,109
2019-03-18 00:00:00.000,35,2,21,0,2,1,2,0,2911
2019-11-25 00:00:00.000,110,4,20,0,9,2,3,0,5
2020-01-13 00:00:00.000,11,13,13,0,3,3,3,0,30
2019-05-27 00:00:00.000,0,0,0,0,0,0,0,0,5183
2020-04-20 00:00:00.000,18,1,7,0,4,1,1,0,151
2019-06-10 00:00:00.000,2,0,0,0,1,0,0,0,1591
2020-02-24 00:00:00.000,19,2,35,0,2,1,1,0,61
2019-09-30 00:00:00.000,0,0,0,0,0,0,0,0,1665
2019-12-09 00:00:00.000,16,263,0,0,1,1,0,0,3488
2020-06-15 00:00:00.000,0,0,4,0,0,0,2,0,204
2019-04-22 00:00:00.000,0,0,0,0,0,0,0,0,4770
2020-05-18 00:00:00.000,0,0,0,0,0,0,0,0,2120
2020-01-27 00:00:00.000,1,0,0,0,1,0,0,0,1329
2019-03-04 00:00:00.000,60,0,0,16,5,0,0,3,187
2019-07-29 00:00:00.000,67,3,1,0,2,1,1,0,3539
2020-03-23 00:00:00.000,11,0,0,0,2,0,0,0,1323
2019-10-28 00:00:00.000,35,0,0,9,4,0,0,1,109
2020-03-30 00:00:00.000,0,0,0,0,0,0,0,0,4296
2019-09-02 00:00:00.000,0,0,0,0,0,0,0,0,2922
2020-02-24 00:00:00.000,0,0,0,0,0,0,0,0,3235
2020-04-27 00:00:00.000,20,2,5,0,5,1,1,0,61
2019-06-10 00:00:00.000,21,0,0,0,1,0,0,0,2360
2019-07-22 00:00:00.000,0,0,0,0,0,0,0,0,3836
2019-09-16 00:00:00.000,0,0,0,0,0,0,0,0,3489
2019-06-17 00:00:00.000,0,0,0,0,0,0,0,0,3489
2019-06-17 00:00:00.000,222,152,10,0,3,2,1,0,2652
2019-12-30 00:00:00.000,4,9,2,0,2,2,2,0,51
2019-07-01 00:00:00.000,29,0,0,0,2,0,0,0,183
2020-07-06 00:00:00.000,0,0,0,0,0,0,0,0,1538
2020-03-16 00:00:00.000,254,761,102,0,9,11,11,0,13
2020-01-06 00:00:00.000,0,0,0,0,0,0,0,0,179
2019-08-26 00:00:00.000,0,0,0,0,0,0,0,0,2497
2019-08-05 00:00:00.000,52,0,27,0,3,0,2,0,61
2019-05-13 00:00:00.000,0,0,0,0,0,0,0,0,186
2019-12-23 00:00:00.000,3,3,14,0,1,2,2,0,67
2019-07-22 00:00:00.000,0,0,0,0,0,0,0,0,4999
2020-07-20 00:00:00.000,6,0,0,0,1,0,0,0,4739
2019-04-22 00:00:00.000,35,0,0,4,3,0,0,1,52
2020-05-18 00:00:00.000,1,0,0,1,1,0,0,1,2956
2019-12-09 00:00:00.000,1,0,0,0,1,0,0,0,1902
2019-09-23 00:00:00.000,0,0,2,0,0,0,1,0,605
2019-09-30 00:00:00.000,6,0,0,0,3,0,0,0,3664
2020-06-29 00:00:00.000,0,0,0,0,0,0,0,0,2787
2019-05-06 00:00:00.000,24,22,212,0,2,3,4,0,125
2020-06-29 00:00:00.000,0,0,0,0,0,0,0,0,5052
2020-03-02 00:00:00.000,0,0,0,0,0,0,0,0,1789
2020-04-20 00:00:00.000,2,0,0,0,1,0,0,0,2366
2019-02-04 00:00:00.000,16,0,0,6,3,0,0,1,52
2019-06-03 00:00:00.000,2,0,0,0,1,0,0,0,2189
2019-09-09 00:00:00.000,8,9,0,0,1,1,0,0,3312
2019-03-25 00:00:00.000,0,0,0,0,0,0,0,0,2456
2020-02-17 00:00:00.000,0,0,0,0,0,0,0,0,1687
2019-02-18 00:00:00.000,21,0,0,0,1,0,0,0,969
2019-09-02 00:00:00.000,325,138,274,22,16,8,5,2,115
2020-07-27 00:00:00.000,52,0,0,0,3,0,0,0,42
2019-01-14 00:00:00.000,8,4,47,0,2,2,3,0,178
2020-05-18 00:00:00.000,1,0,1,0,1,0,1,0,3514
2020-07-20 00:00:00.000,0,0,1,0,0,0,1,0,2120
2020-07-20 00:00:00.000,1,9,0,0,1,2,0,0,140
2019-05-06 00:00:00.000,45,3,112,8,5,2,3,2,4436
2019-01-28 00:00:00.000,0,0,0,0,0,0,0,0,4234
2019-03-04 00:00:00.000,0,0,0,0,0,0,0,0,2720
2020-02-10 00:00:00.000,0,0,0,0,0,0,0,0,2895
2019-12-16 00:00:00.000,0,0,0,3,0,0,0,2,4565
2019-10-14 00:00:00.000,2,0,0,0,1,0,0,0,1713
2020-02-24 00:00:00.000,1,0,0,0,1,0,0,0,4887
2020-05-04 00:00:00.000,78,14,4,4,4,2,1,1,93
2020-02-03 00:00:00.000,0,0,0,0,0,0,0,0,153
2019-06-24 00:00:00.000,42,4,172,0,2,1,4,0,169
2019-12-09 00:00:00.000,15,0,0,0,2,0,0,0,4129
2019-11-11 00:00:00.000,241,146,0,20,4,1,0,1,46
2020-02-24 00:00:00.000,4,0,0,0,1,0,0,0,1983
2019-09-02 00:00:00.000,184,0,0,0,3,0,0,0,80
2019-04-01 00:00:00.000,3,0,0,0,1,0,0,0,3936
2019-03-04 00:00:00.000,3,9,0,0,1,1,0,0,995
2019-10-28 00:00:00.000,1,1,12,0,1,1,2,0,2064
2019-11-04 00:00:00.000,26,0,0,0,2,0,0,0,3990
2019-02-18 00:00:00.000,7811,0,1,9,12,0,1,2,39
2019-03-04 00:00:00.000,0,0,0,0,0,0,0,0,142
2020-04-20 00:00:00.000,287,227,119,4,4,3,4,1,71
2020-02-10 00:00:00.000,0,0,0,0,0,0,0,0,1643
2020-07-27 00:00:00.000,5,0,0,0,1,0,0,0,84
2020-07-27 00:00:00.000,2,0,0,0,1,0,0,0,159
2020-02-17 00:00:00.000,0,15,0,0,0,1,0,0,1847
2019-12-23 00:00:00.000,0,0,0,0,0,0,0,0,957
2019-05-06 00:00:00.000,0,0,0,0,0,0,0,0,2811
2020-01-06 00:00:00.000,4,0,2,0,1,0,1,0,3062
2019-02-25 00:00:00.000,180,118,87,3,9,10,7,1,141
2020-03-09 00:00:00.000,0,0,0,0,0,0,0,0,2254
2019-04-15 00:00:00.000,40,0,4,2,8,0,1,1,146
2020-04-13 00:00:00.000,0,0,0,0,0,0,0,0,2254
2020-07-20 00:00:00.000,0,2,0,0,0,1,0,0,185
2020-07-27 00:00:00.000,6,0,0,2,2,0,0,1,300
2019-09-23 00:00:00.000,2,0,0,0,1,0,0,0,88
2020-05-18 00:00:00.000,2995,103,7271,51,51,17,47,7,148
2019-05-27 00:00:00.000,1,0,0,0,1,0,0,0,372
2020-02-03 00:00:00.000,1,0,69,2,1,0,2,1,156
2020-02-03 00:00:00.000,0,0,0,0,0,0,0,0,3286
2020-01-06 00:00:00.000,20,14,10,0,3,2,1,0,136
2019-04-29 00:00:00.000,0,0,0,0,0,0,0,0,3008
2019-11-11 00:00:00.000,106,2,2,0,3,2,1,0,186
2020-02-03 00:00:00.000,1,0,54,0,1,0,4,0,125
2020-02-24 00:00:00.000,1,1,6,0,1,1,1,0,3983
2019-02-18 00:00:00.000,0,2,0,0,0,1,0,0,88
2020-04-20 00:00:00.000,906,0,132,0,10,0,7,0,82
2019-08-19 00:00:00.000,0,0,0,0,0,0,0,0,1525
2020-06-08 00:00:00.000,7,0,0,0,2,0,0,0,72
2020-07-27 00:00:00.000,1,0,1,0,1,0,1,0,689
2020-02-24 00:00:00.000,9,0,2,0,1,0,1,0,930
2019-04-08 00:00:00.000,0,0,0,0,0,0,0,0,2412
2019-09-02 00:00:00.000,0,0,0,0,0,0,0,0,4425
2019-04-15 00:00:00.000,14,4,0,0,2,1,0,0,3828
2020-05-18 00:00:00.000,433,17,354,4,16,6,11,1,170
2019-09-09 00:00:00.000,1,0,7,0,1,0,1,0,4731
2020-06-08 00:00:00.000,0,0,0,0,0,0,0,0,4840
2019-12-30 00:00:00.000,31,0,0,0,2,0,0,0,87
